user_id,listing_id,auditing_date,due_date,due_amt,term,rate,principal,repay_listing_nunique,listing_date_diff,gender,age,cell_province,id_province,id_city,waiting_day,repay_day_mode,repay_weekday_mode,diff_day_mean,diff_day_min,diff_day_max,diff_day_median,diff_day_mode,diff_day_std,repay_date_nunique,repay_date_radio,label
5808,4611373,2018-10-08,2018-11-08,2749.3316,3,7.2,8150,2,130.0,男,30,c04,c06,c06266,1589,29.0,0.0,1.0,0.0,2.0,1.0,1.0,0.8164965809277259,4.0,1.0,0
282533,4550307,2018-09-29,2018-10-29,834.8509,6,8.3,4890,15,31.0,女,31,c17,c17,c17198,727,6.0,2.0,2.2444444444444445,0.0,20.0,1.0,0.0,3.4716747043070217,25.0,0.5102040816326531,0
864870,5074096,2018-12-08,2019-01-08,227.8493,6,6.9,1340,7,27.0,男,19,c04,c04,c04319,94,29.0,1.0,14.428571428571427,5.0,24.0,13.0,13.0,6.767732101834249,9.0,0.36,10
241401,3070141,2018-04-18,2018-05-18,233.5209,9,7.2,2040,2,145.0,男,20,c09,c09,c09167,624,14.0,2.0,2.7,0.0,7.0,3.0,3.0,2.0575065816014617,10.0,0.8333333333333334,0
779700,3470577,2018-05-20,2018-06-20,124.7376,6,8.6,730,3,18.0,男,21,c04,c04,c04348,138,15.0,1.0,7.4,3.0,18.0,5.0,3.0,6.107372593840988,4.0,0.8,5
729120,4318998,2018-08-30,2018-09-30,426.7349,12,8.6,4890,1,,男,28,c13,c13,c13280,301,,,,,,,,,,,2
415496,2181865,2018-02-01,2018-03-01,121.3392,9,7.2,1060,6,42.0,女,27,c26,c26,c26161,364,13.0,2.0,4.6,0.0,26.0,1.5,1.0,7.848566748139433,6.0,0.1935483870967742,3
263141,5170826,2018-12-22,2019-01-22,761.5179,3,6.5,2260,11,21.0,男,27,c29,c29,c29128,841,14.0,2.0,16.3125,0.0,30.0,20.0,0.0,12.375883806823655,13.0,0.11926605504587155,29
524615,2910139,2018-04-05,2018-05-05,383.4779,9,7.2,3350,6,150.0,男,33,c05,c05,c05015,338,6.0,1.0,0.9473684210526316,0.0,4.0,0.0,0.0,1.3112201362143714,14.0,0.7368421052631579,0
412538,3685058,2018-06-08,2018-07-08,579.2616,6,8.6,3390,4,60.0,男,25,c31,c31,c31255,491,6.0,4.0,0.6666666666666666,0.0,3.0,0.0,0.0,1.2110601416389966,7.0,1.0,32
401618,2428561,2018-02-26,2018-03-26,86.8039,12,7.6,1000,5,1.0,女,26,c15,c15,c15278,389,25.0,6.0,0.2727272727272727,0.0,3.0,0.0,0.0,0.9045340337332909,6.0,0.5454545454545454,1
23443,3195085,2018-04-27,2018-05-27,107.5574,6,8.3,630,2,33.0,男,40,c17,c17,c17096,1121,17.0,1.0,8.0,8.0,8.0,8.0,8.0,,1.0,1.0,3
305438,3737853,2018-06-13,2018-07-13,165.9829,9,7.2,1450,4,28.0,男,30,c02,c17,c17132,588,14.0,2.0,15.571428571428573,1.0,31.0,12.0,1.0,12.48808956375558,8.0,0.8,4
798697,3463127,2018-05-20,2018-06-20,567.7763,9,7.2,4960,2,97.0,男,29,c31,c31,c31232,107,14.0,2.0,14.5,3.0,26.0,14.5,3.0,16.263455967290593,2.0,0.6666666666666666,3
275081,3104451,2018-04-20,2018-05-20,307.3071,6,8.3,1800,15,17.0,男,25,c02,c02,c02160,508,3.0,1.0,4.833333333333333,0.0,30.0,2.0,0.0,6.62114964651226,33.0,0.559322033898305,0
755084,4826903,2018-11-03,2018-12-03,60.2141,12,8.6,690,7,41.0,男,19,c27,c27,c27153,336,12.0,6.0,15.0,0.0,29.0,15.0,0.0,10.82820391385386,14.0,0.42424242424242425,10
82076,2408217,2018-02-24,2018-03-24,477.6203,6,8.0,2800,13,29.0,女,33,c05,c05,c05021,815,18.0,2.0,1.8780487804878048,0.0,31.0,0.0,0.0,5.367472039755864,29.0,0.5576923076923077,0
762520,3653788,2018-06-06,2018-07-06,109.8921,9,7.2,960,3,31.0,男,31,c20,c20,c20129,186,5.0,1.0,5.857142857142858,0.0,31.0,2.0,1.0,11.141941354308825,6.0,0.42857142857142855,2
653242,3597650,2018-06-01,2018-07-01,208.3372,9,7.2,1820,3,76.0,女,26,c08,c08,c08337,272,4.0,2.0,8.666666666666666,0.0,14.0,9.0,0.0,5.046450898073483,6.0,1.0,0
801869,4774842,2018-10-28,2018-11-28,445.061,12,8.6,5100,2,,男,22,c09,c20,c20188,268,,,,,,,,,,,1
522786,4484538,2018-09-20,2018-10-20,159.6983,12,8.6,1830,10,9.0,男,40,c17,c17,c17291,506,15.0,1.0,5.25,0.0,22.0,3.0,1.0,5.504782609599345,11.0,0.3928571428571429,1
186378,3154929,2018-04-24,2018-05-24,233.5209,9,7.2,2040,12,22.0,男,28,c14,c06,c06266,691,15.0,2.0,1.9318181818181817,0.0,21.0,0.0,0.0,4.602313509594056,31.0,0.6326530612244898,32
783637,2823841,2018-03-30,2018-04-30,133.0514,6,8.0,780,2,67.0,男,23,c04,c04,c04069,87,20.0,0.0,16.5,2.0,31.0,16.5,2.0,20.506096654409877,2.0,1.0,0
623632,3874294,2018-06-30,2018-07-30,305.3358,6,8.0,1790,5,42.0,男,33,c02,c26,c26259,247,14.0,0.0,11.666666666666664,0.0,30.0,11.0,0.0,11.6619037896906,9.0,0.5,14
148008,2301256,2018-02-12,2018-03-12,716.4751,6,7.2,4210,12,30.0,女,40,c03,c03,c03065,681,11.0,5.0,3.2894736842105265,1.0,22.0,2.0,2.0,3.704693113721612,33.0,0.8684210526315791,2
12358,2011871,2018-01-15,2018-02-15,1076.0276,9,7.2,9400,1,,男,28,c11,c11,c11111,1170,,,,,,,,,,,23
355236,3094289,2018-04-20,2018-05-20,509.396,9,7.2,4450,2,218.0,男,40,c23,c23,c23141,504,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
225579,3800932,2018-06-22,2018-07-22,1266.0495,9,7.2,11060,11,85.0,男,33,c04,c04,c04319,689,10.0,6.0,3.5384615384615383,0.0,26.0,3.5,4.0,3.6966414988528062,44.0,0.8461538461538461,3
195359,1990667,2018-01-13,2018-02-13,626.2775,6,7.2,3680,9,51.0,男,28,c12,c12,c12135,590,12.0,0.0,7.1,1.0,15.0,7.5,1.0,4.332051092342596,9.0,0.2647058823529412,25
841150,4791970,2018-10-30,2018-11-30,1202.8927,6,7.6,7060,4,190.0,女,31,c02,c17,c17242,211,23.0,0.0,3.0,0.0,7.0,3.0,0.0,2.5819888974716108,7.0,1.0,3
572518,4644274,2018-10-13,2018-11-13,109.0835,12,8.6,1250,14,29.0,女,21,c20,c20,c20092,468,5.0,4.0,4.0,0.0,24.0,3.0,1.0,4.806245936279167,25.0,0.4901960784313725,0
245759,2926952,2018-04-07,2018-05-07,199.5771,6,8.0,1170,12,10.0,男,38,c20,c17,c17291,613,20.0,3.0,5.583333333333332,0.0,12.0,6.0,6.0,3.1110402486260815,28.0,0.5185185185185185,0
488016,3549712,2018-05-27,2018-06-27,258.7045,9,7.2,2260,17,9.0,男,21,c17,c15,c15278,386,17.0,3.0,6.377358490566037,0.0,29.0,2.0,0.0,8.422100996540951,32.0,0.32653061224489793,1
448596,5013398,2018-11-30,2018-12-30,1867.9439,3,6.9,5540,8,22.0,女,26,c25,c25,c25074,638,2.0,1.0,5.833333333333332,1.0,20.0,3.0,3.0,5.507570547286101,10.0,0.6666666666666666,0
574663,3418132,2018-05-17,2018-06-17,133.9311,9,7.2,1170,1,,男,20,c12,c12,c12234,319,,,,,,,,,,,32
141008,4876384,2018-11-09,2018-12-09,771.439,12,8.6,8840,20,55.0,女,38,c12,c12,c12190,821,18.0,6.0,2.8181818181818183,0.0,31.0,0.0,0.0,6.052539040776639,58.0,0.5471698113207547,0
674381,4975068,2018-11-24,2018-12-24,250.1706,6,7.2,1470,14,75.0,女,20,c28,c19,c19122,226,10.0,0.0,5.705882352941178,0.0,30.0,3.0,1.0,6.943393345485456,30.0,0.4225352112676056,0
849076,4901685,2018-11-12,2018-12-12,388.3374,12,8.6,4450,1,,女,20,c26,c26,c26165,194,,,,,,,,,,,0
369574,4970580,2018-11-23,2018-12-23,942.8199,6,7.2,5540,12,39.0,男,28,c25,c25,c25332,690,16.0,0.0,9.451612903225808,0.0,31.0,8.0,0.0,8.069856296438077,15.0,0.3488372093023256,0
504957,3352149,2018-05-10,2018-06-10,769.9748,6,8.3,4510,7,78.0,男,33,c26,c05,c05192,373,7.0,2.0,4.0,0.0,17.0,1.0,0.0,5.6421036266035856,11.0,0.5,32
323905,2367151,2018-02-20,2018-03-20,759.0752,6,8.0,4450,3,103.0,男,37,c08,c08,c08333,475,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.4142135623730951,3.0,0.42857142857142855,0
234811,4099648,2018-07-30,2018-08-30,256.0892,6,8.3,1500,3,431.0,男,34,c09,c09,c09167,727,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.4,32
374649,3707848,2018-06-10,2018-07-10,348.5822,6,8.6,2040,19,23.0,女,30,c02,c02,c02036,378,12.0,0.0,3.355555555555556,0.0,31.0,1.0,1.0,6.008159435133176,29.0,0.3670886075949367,21
608491,2926408,2018-04-07,2018-05-07,460.5626,6,8.0,2700,3,81.0,女,41,c31,c31,c31143,248,8.0,3.0,0.375,0.0,1.0,0.0,0.0,0.5175491695067657,8.0,1.0,2
758012,5008364,2018-11-29,2018-12-29,102.1022,12,8.6,1170,4,17.0,男,20,c06,c06,c06266,362,13.0,1.0,22.25,0.0,31.0,29.0,29.0,14.863265679744362,4.0,0.25,0
764184,4999526,2018-11-28,2018-12-28,210.8457,6,6.9,1240,4,32.0,男,21,\N,c17,c17172,329,27.0,1.0,7.222222222222222,0.0,25.0,0.0,0.0,10.37759338403873,9.0,0.9,1
213701,2994542,2018-04-12,2018-05-12,133.9311,9,7.2,1170,7,28.0,男,29,c05,c05,c05103,649,7.0,2.0,1.0344827586206895,0.0,13.0,0.0,0.0,2.744901229301464,25.0,0.8620689655172413,2
356974,3792922,2018-06-21,2018-07-21,109.8921,9,7.2,960,17,31.0,男,24,c04,c04,c04102,566,18.0,6.0,2.1460674157303368,0.0,29.0,0.0,0.0,5.544347165844097,58.0,0.6105263157894737,0
861574,5014383,2018-11-30,2018-12-30,90.7575,12,8.6,1040,3,49.0,女,23,c26,c26,c26243,181,22.0,0.0,1.25,0.0,3.0,1.0,0.0,1.5,4.0,1.0,0
223757,3400085,2018-05-15,2018-06-15,277.0198,9,7.2,2420,2,237.0,女,22,c31,c31,c31001,651,20.0,1.0,0.2,0.0,1.0,0.0,0.0,0.4472135954999579,5.0,1.0,0
187651,4017725,2018-07-17,2018-08-17,877.5323,6,8.3,5140,3,152.0,女,28,c20,c20,c20188,775,8.0,4.0,2.9090909090909087,0.0,7.0,3.0,0.0,2.625054111996377,7.0,0.6363636363636364,0
590967,2485386,2018-03-02,2018-04-02,271.2963,9,7.2,2370,4,49.0,男,36,c20,c20,c20089,194,24.0,2.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.4409585518440984,10.0,0.9090909090909092,1
615826,2749732,2018-03-24,2018-04-24,258.7045,9,7.2,2260,6,121.0,女,24,c24,c24,c24044,234,10.0,6.0,4.733333333333333,0.0,26.0,1.0,1.0,7.004760286167307,16.0,0.5925925925925926,7
209406,5139315,2018-12-17,2019-01-17,1448.714,6,6.9,8520,2,205.0,男,39,c14,c31,c31255,898,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0
519119,2269802,2018-02-09,2018-03-09,133.9311,9,7.2,1170,2,259.0,男,36,c21,c21,c21293,283,1.0,2.0,5.5,2.0,9.0,5.5,2.0,4.949747468305833,3.0,0.75,0
905328,5112826,2018-12-13,2019-01-13,133.9311,9,7.2,1170,3,51.0,男,26,c04,c04,c04206,102,13.0,1.0,9.333333333333334,0.0,28.0,0.0,0.0,16.165807537309522,3.0,1.0,0
531915,2653249,2018-03-16,2018-04-16,72.1167,9,7.2,630,2,159.0,男,20,c26,c12,c12142,287,1.0,2.0,10.666666666666666,1.0,30.0,1.0,1.0,16.74315780649915,4.0,0.6666666666666666,32
113810,5182573,2018-12-25,2019-01-25,93.3755,12,8.6,1070,15,25.0,女,30,c04,c04,c04102,1057,28.0,2.0,2.526315789473684,0.0,29.0,1.0,1.0,6.079370709366731,24.0,0.631578947368421,28
600627,2265485,2018-02-09,2018-03-09,291.0148,6,7.2,1710,5,99.0,女,27,c06,c06,c06266,191,31.0,1.0,3.4285714285714284,0.0,7.0,3.0,1.0,2.8784916685156974,7.0,0.5833333333333334,7
879982,5181073,2018-12-25,2019-01-25,198.7159,6,6.5,1170,5,17.0,男,24,c21,c21,c21174,159,20.0,1.0,1.1,1.0,2.0,1.0,1.0,0.31622776601683794,7.0,0.7,1
896168,4998588,2018-11-28,2018-12-28,799.1023,3,6.9,2370,2,97.0,男,25,c23,c26,c26165,118,20.0,5.0,4.0,3.0,5.0,4.0,3.0,1.4142135623730951,2.0,0.3333333333333333,5
752881,3371568,2018-05-12,2018-06-12,258.7045,9,7.2,2260,2,101.0,女,20,c17,c17,c17291,161,6.0,1.0,12.0,2.0,22.0,12.0,2.0,14.142135623730953,2.0,0.6666666666666666,30
157947,3312246,2018-05-07,2018-06-07,709.7203,9,7.2,6200,2,307.0,男,31,c02,c02,c02036,735,3.0,1.0,6.0,0.0,31.0,1.0,1.0,12.263767773404716,5.0,0.625,1
387605,4658890,2018-10-15,2018-11-15,423.4008,6,8.3,2480,1,,男,29,c21,c21,c21226,651,,,,,,,,,,,32
249297,4030120,2018-07-18,2018-08-18,329.5013,6,8.3,1930,1,,男,22,c29,c29,c29219,684,,,,,,,,,,,2
871880,4817711,2018-11-02,2018-12-02,102.1022,12,8.6,1170,3,17.0,女,24,\N,c13,c13295,153,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
205791,4977278,2018-11-24,2018-12-24,195.7117,6,7.2,1150,3,32.0,女,47,c28,c28,c28225,875,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
104119,4844632,2018-11-05,2018-12-05,3475.1596,6,7.2,20420,14,192.0,男,31,c04,c04,c04319,804,16.0,0.0,2.0188679245283017,0.0,14.0,1.0,0.0,2.620118655840256,33.0,0.55,32
583781,2791678,2018-03-27,2018-04-27,111.0368,9,7.2,970,7,76.0,男,28,c21,c21,c21226,268,27.0,2.0,5.90625,0.0,28.0,1.5,0.0,7.8918470588322975,24.0,0.631578947368421,0
337089,3777394,2018-06-19,2018-07-19,583.3793,6,8.0,3420,13,32.0,男,29,c08,c08,c08107,564,17.0,6.0,8.11111111111111,0.0,31.0,2.5,0.0,10.65992433969888,8.0,0.22857142857142854,32
425043,2375843,2018-02-21,2018-03-21,237.1042,6,8.0,1390,6,39.0,女,23,c23,c23,c23141,317,1.0,2.0,0.5,0.0,3.0,0.0,0.0,1.224744871391589,7.0,0.5833333333333334,32
456965,3506538,2018-05-23,2018-06-23,146.5229,9,7.2,1280,4,29.0,男,29,c11,c11,c11094,387,1.0,2.0,0.4444444444444444,0.0,2.0,0.0,0.0,0.7264831572567788,6.0,0.42857142857142855,32
736415,4010420,2018-07-16,2018-08-16,253.9465,12,8.6,2910,10,25.0,女,34,c04,c04,c04344,206,16.0,2.0,1.0,0.0,12.0,0.0,0.0,2.614064523559687,20.0,0.8,22
50804,2663379,2018-03-17,2018-04-17,226.6526,9,7.2,1980,13,22.0,男,28,c04,c04,c04102,927,18.0,2.0,1.3142857142857145,0.0,21.0,0.0,0.0,3.9464908356622823,28.0,0.6829268292682927,0
861230,4502410,2018-09-22,2018-10-22,148.5317,6,8.3,870,2,113.0,女,19,c02,c02,c02002,112,1.0,2.0,4.0,0.0,8.0,4.0,0.0,5.656854249492381,3.0,1.0,0
559644,4441340,2018-09-14,2018-10-14,1055.8782,3,7.2,3130,3,260.0,男,29,c02,c02,c02036,469,8.0,1.0,5.0,0.0,20.0,1.0,0.0,8.54400374531753,4.0,0.3076923076923077,0
728801,4680219,2018-10-18,2018-11-18,199.5771,6,8.0,1170,13,42.0,女,21,c01,c01,c01181,350,30.0,3.0,6.8,0.0,31.0,2.0,0.0,10.420003387150855,23.0,0.575,4
20411,2861290,2018-04-02,2018-05-02,195.7454,9,7.2,1710,14,24.0,男,28,c04,c11,c11094,1127,2.0,5.0,5.75,0.0,24.0,4.0,3.0,5.90313602463751,31.0,0.4366197183098591,0
484992,3521327,2018-05-25,2018-06-25,173.9959,9,7.2,1520,11,13.0,女,29,c26,c26,c26156,418,23.0,5.0,4.611111111111111,0.0,27.0,3.0,1.0,6.500125690086932,8.0,0.2962962962962963,19
636511,4531465,2018-09-26,2018-10-26,631.6866,6,8.3,3700,2,165.0,男,26,c04,c04,c04125,420,10.0,0.0,4.0,1.0,7.0,4.0,4.0,2.449489742783178,5.0,1.0,3
793472,3151192,2018-04-24,2018-05-24,199.7496,6,8.3,1170,2,80.0,男,21,c26,c26,c26105,81,9.0,4.0,22.0,22.0,22.0,22.0,22.0,,1.0,0.08333333333333333,2
368109,3522139,2018-05-25,2018-06-25,329.7859,6,8.6,1930,8,28.0,女,32,c08,c08,c08256,508,14.0,2.0,1.4782608695652173,0.0,8.0,1.0,0.0,2.0641873861685602,21.0,0.9130434782608696,0
346829,2801018,2018-03-28,2018-04-28,827.3068,6,8.0,4850,15,9.0,男,49,c02,c02,c02018,481,20.0,1.0,1.3269230769230769,0.0,21.0,0.0,0.0,3.766316939409701,32.0,0.6153846153846154,0
892841,5170730,2018-12-22,2019-01-22,374.3748,12,8.6,4290,4,29.0,女,28,c11,c11,c11273,142,24.0,2.0,5.4,1.0,18.0,3.0,3.0,7.092249290598858,5.0,0.3125,3
451628,4924096,2018-11-16,2018-12-16,1089.1783,6,7.2,6400,4,154.0,女,24,c09,c09,c09052,624,1.0,4.0,8.75,0.0,27.0,4.0,0.0,12.737739202856993,4.0,0.3076923076923077,0
739454,3940972,2018-07-07,2018-08-07,81.2744,9,7.2,710,4,41.0,男,27,c04,c05,c05192,247,4.0,4.0,2.6,0.0,7.0,2.5,0.0,2.6331223544175333,9.0,0.9,1
48006,5022225,2018-12-01,2019-01-01,1158.9039,12,8.6,13280,4,275.0,女,33,c17,c17,c17290,1186,4.0,2.0,0.42857142857142855,0.0,2.0,0.0,0.0,0.7559289460184544,15.0,1.0,0
493623,3676600,2018-06-07,2018-07-07,126.4464,6,8.6,740,15,27.0,男,21,c17,c17,c17096,335,21.0,3.0,11.388888888888891,1.0,29.0,9.0,11.0,8.310976299089365,28.0,0.42424242424242425,21
830619,4510738,2018-09-23,2018-10-23,162.1897,6,8.3,950,4,62.0,女,30,c13,c13,c13042,174,27.0,6.0,15.0,8.0,27.0,12.0,8.0,7.916228058025278,8.0,0.8,19
120559,4223615,2018-08-17,2018-09-17,2615.5248,6,8.3,15320,10,145.0,男,36,c04,c04,c04102,898,1.0,2.0,5.206896551724138,0.0,27.0,0.0,0.0,9.933274925165223,20.0,0.5263157894736842,32
434449,4479452,2018-09-19,2018-10-19,193.7324,12,8.6,2220,8,138.0,男,28,c25,c25,c25074,395,1.0,1.0,1.125,0.0,10.0,0.0,0.0,2.06543594454673,37.0,0.925,0
210069,2567816,2018-03-09,2018-04-09,571.4387,6,8.0,3350,16,13.0,女,25,c20,c20,c20249,615,9.0,0.0,3.9166666666666665,0.0,29.0,1.0,0.0,6.0905363284657925,48.0,0.8,4
510364,3450547,2018-05-19,2018-06-19,208.3372,9,7.2,1820,5,142.0,男,25,c21,c21,c21006,382,19.0,6.0,12.571428571428573,1.0,30.0,4.0,4.0,12.48808956375558,8.0,0.3478260869565217,1
258983,2717930,2018-03-22,2018-04-22,136.4629,6,8.0,800,10,23.0,男,37,c17,c17,c17250,566,29.0,1.0,2.4347826086956523,0.0,15.0,1.0,0.0,3.998023226961064,18.0,0.75,0
465324,5106099,2018-12-12,2019-01-12,421.6914,6,6.9,2480,3,312.0,男,35,c11,c11,c11245,619,27.0,0.0,0.1,0.0,1.0,0.0,0.0,0.31622776601683794,10.0,1.0,0
812923,3083050,2018-04-19,2018-05-19,133.9311,9,7.2,1170,2,40.0,女,20,c05,c05,c05258,48,8.0,6.0,2.0,2.0,2.0,2.0,2.0,,1.0,0.16666666666666666,26
385418,2255916,2018-02-08,2018-03-08,435.6713,6,7.2,2560,6,28.0,男,45,c03,c08,c08055,402,6.0,6.0,4.3,0.0,30.0,1.0,0.0,9.428679653058538,9.0,0.8181818181818182,0
10946,5090447,2018-12-10,2019-01-10,135.0758,9,7.2,1180,2,188.0,男,31,c08,c08,c08175,1530,15.0,2.0,10.5,0.0,21.0,10.5,0.0,14.849242404917495,3.0,0.42857142857142855,3
867234,5051863,2018-12-05,2019-01-05,384.616,6,7.2,2260,5,0.0,男,50,c02,c02,c02182,186,17.0,1.0,3.0,2.0,5.0,2.0,2.0,1.5491933384829668,5.0,0.8333333333333334,20
459233,3152377,2018-04-24,2018-05-24,121.3392,9,7.2,1060,12,12.0,男,33,c23,c23,c23141,293,16.0,4.0,3.113636363636364,0.0,19.0,2.0,1.0,3.6294397613092464,31.0,0.7045454545454546,4
380382,5186595,2018-12-26,2019-01-26,388.3374,12,8.6,4450,4,8.0,女,36,c14,c14,c14027,723,26.0,0.0,25.0,25.0,25.0,25.0,25.0,0.0,2.0,0.3333333333333333,0
378069,4802106,2018-11-01,2018-12-01,95.1208,12,8.6,1090,13,25.0,女,25,c22,c08,c08107,668,1.0,2.0,0.6470588235294118,0.0,12.0,0.0,0.0,2.3853384607205146,32.0,0.7619047619047619,0
22509,5119254,2018-12-14,2019-01-14,204.9031,9,7.2,1790,5,41.0,男,25,c27,c27,c27330,1352,27.0,3.0,2.357142857142857,1.0,3.0,2.5,3.0,0.7449463436684921,13.0,0.9285714285714286,3
148640,4034599,2018-07-19,2018-08-19,571.9325,6,8.3,3350,5,38.0,女,41,c26,c26,c26312,838,24.0,1.0,3.0,0.0,9.0,3.0,3.0,2.2962419891481978,12.0,1.0,5
376058,2571245,2018-03-09,2018-04-09,202.9886,6,8.0,1190,5,42.0,男,29,\N,c19,c19351,431,1.0,6.0,6.1,0.0,17.0,3.5,0.0,5.78215646046813,10.0,0.7142857142857143,0
744261,4588725,2018-10-04,2018-11-04,543.1195,3,7.2,1610,3,42.0,男,24,c04,c04,c04125,306,2.0,1.0,2.8571428571428568,0.0,10.0,2.0,1.0,3.338091841585121,7.0,1.0,2
126611,4535930,2018-09-26,2018-10-26,100.3568,12,8.6,1150,2,39.0,女,28,c02,c02,c02018,938,1.0,2.0,,,,,,,1.0,1.0,27
182335,3383177,2018-05-13,2018-06-13,149.2263,12,8.6,1710,6,49.0,男,33,c04,c23,c23141,710,4.0,3.0,2.727272727272727,0.0,7.0,2.0,2.0,2.053821272209882,7.0,0.6363636363636364,0
557475,3354070,2018-05-10,2018-06-10,211.1857,12,8.6,2420,8,187.0,女,20,c02,c02,c02036,342,1.0,2.0,8.24,0.0,30.0,2.0,0.0,10.970718603020801,11.0,0.2558139534883721,32
265746,3905019,2018-07-03,2018-08-03,446.437,9,7.2,3900,9,40.0,男,32,c17,c17,c17284,669,1.0,2.0,1.05,0.0,21.0,0.0,0.0,4.695742752749559,21.0,0.6,32
209564,3055176,2018-04-17,2018-05-17,460.1735,9,7.2,4020,17,13.0,女,26,c31,c11,c11159,654,14.0,6.0,6.612244897959183,0.0,22.0,3.0,3.0,6.63267268442937,27.0,0.4655172413793103,13
741877,3950609,2018-07-08,2018-08-08,394.6893,3,7.2,1170,4,68.0,男,21,c20,c29,c29091,218,23.0,2.0,7.1,3.0,15.0,6.0,3.0,4.433458644845529,6.0,0.6,25
211419,3516495,2018-05-24,2018-06-24,145.2424,6,8.6,850,1,,女,22,c21,c21,c21034,691,,,,,,,,,,,0
245285,4266063,2018-08-23,2018-09-23,431.937,6,8.3,2530,14,49.0,男,31,c08,c08,c08175,574,23.0,0.0,14.564102564102564,3.0,31.0,13.0,7.0,8.503234281869556,33.0,0.375,32
22342,4917583,2018-11-15,2018-12-15,3714.1278,3,7.2,11010,6,23.0,男,23,c01,c01,c01328,1331,17.0,2.0,2.272727272727273,1.0,4.0,2.0,3.0,1.009049958219026,7.0,0.6363636363636364,0
134281,4590944,2018-10-05,2018-11-05,483.4584,12,8.6,5540,5,48.0,男,38,c12,c12,c12135,947,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1
339641,4829966,2018-11-03,2018-12-03,373.1353,6,7.6,2190,8,16.0,男,30,c29,c29,c29063,701,17.0,3.0,0.05882352941176471,0.0,1.0,0.0,0.0,0.24253562503633294,17.0,1.0,18
239916,4098335,2018-07-30,2018-08-30,1141.2761,9,7.2,9970,5,115.0,男,48,c27,c27,c27039,727,4.0,6.0,1.8235294117647056,0.0,18.0,1.0,1.0,4.231360509895828,10.0,0.5882352941176471,1
817268,4785732,2018-10-29,2018-11-29,381.1956,3,7.2,1130,2,131.0,女,29,c04,c04,c04270,241,20.0,0.0,3.25,0.0,12.0,0.5,0.0,5.852349955359813,4.0,1.0,2
476348,2976759,2018-04-10,2018-05-10,83.5638,9,7.2,730,9,32.0,男,21,c26,c26,c26156,373,9.0,3.0,1.8611111111111112,0.0,11.0,1.0,0.0,2.4041960673286877,20.0,0.5555555555555556,1
448143,3457881,2018-05-19,2018-06-19,103.0239,9,7.2,900,12,7.0,男,31,c20,c20,c20188,443,21.0,6.0,10.518518518518519,0.0,30.0,9.0,9.0,8.229264713253409,11.0,0.2075471698113208,4
470260,3174928,2018-04-26,2018-05-26,208.3372,9,7.2,1820,16,37.0,男,27,c21,c21,c21186,344,12.0,0.0,5.859154929577465,0.0,31.0,2.0,1.0,7.7317449049780445,36.0,0.5070422535211268,2
205472,3127258,2018-04-22,2018-05-22,350.2813,9,7.2,3060,4,45.0,女,22,c14,c14,c14027,659,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5454545454545454,0
903933,5028789,2018-12-02,2019-01-02,92.5027,12,8.6,1060,4,81.0,男,30,c31,c31,c31288,91,12.0,2.0,9.0,0.0,26.0,1.0,0.0,14.730919862656233,3.0,0.375,0
395533,3961360,2018-07-09,2018-08-09,3730.9948,3,7.2,11060,4,34.0,男,34,c02,c02,c02139,522,18.0,2.0,0.5,0.0,2.0,0.0,0.0,1.0,6.0,1.0,1
856035,3597354,2018-06-01,2018-07-01,199.9221,6,8.6,1170,5,5.0,女,29,c21,c21,c21034,30,30.0,2.0,29.0,28.0,30.0,29.0,28.0,1.1547005383792517,5.0,0.2272727272727273,28
424074,3124583,2018-04-22,2018-05-22,377.7543,9,7.2,3300,4,51.0,男,23,c04,c04,c04125,416,2.0,4.0,15.888888888888891,4.0,30.0,18.0,4.0,8.506533436783231,7.0,0.6363636363636364,0
820064,4510287,2018-09-23,2018-10-23,385.8409,6,8.3,2260,2,187.0,男,29,c02,c02,c02139,205,20.0,4.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.40824829046386296,6.0,1.0,0
287635,4259879,2018-08-22,2018-09-22,257.7963,6,8.3,1510,3,70.0,男,23,c26,c26,c26156,689,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
701087,5083689,2018-12-09,2019-01-09,122.1735,12,8.6,1400,2,69.0,女,28,c19,c19,c19208,433,1.0,3.0,7.0,0.0,14.0,7.0,0.0,9.899494936611664,2.0,1.0,32
622852,3319244,2018-05-07,2018-06-07,244.3492,6,8.6,1430,5,24.0,男,26,c15,c17,c17250,254,4.0,1.0,1.181818181818182,0.0,5.0,1.0,0.0,1.5374122295716148,11.0,1.0,3
